Liste de régions : crdo-NRU_F4_MUSHROOMS.wav

Nom                                Début           Fin      Longueur
-------------------------- ------------- ------------- -------------
                            00:07:05,633  00:07:10,196  00:00:04,563
                            00:07:10,196  00:07:17,464  00:00:07,268
                            00:07:17,708  00:07:23,141  00:00:05,433
                            00:07:23,919  00:07:43,029  00:00:19,110
                            00:07:43,029  00:07:48,648  00:00:05,619
                            00:07:49,090  00:07:53,870  00:00:04,780
                            00:07:53,870  00:07:58,563  00:00:04,693
                            00:07:58,955  00:08:03,344  00:00:04,389
                            00:08:03,788  00:08:06,008  00:00:02,220
                            00:08:06,278  00:08:14,853  00:00:08,575
                            00:08:14,853  00:08:20,019  00:00:05,166
                            00:08:20,524  00:08:25,017  00:00:04,493
                            00:08:25,017  00:08:29,127  00:00:04,110
                            00:08:29,127  00:08:31,478  00:00:02,351
                            00:08:31,478  00:08:34,159  00:00:02,682
                            00:08:34,159  00:08:36,667  00:00:02,508
                            00:08:36,667  00:08:41,491  00:00:04,824
                            00:08:41,491  00:08:46,610  00:00:05,119
                            00:08:46,610  00:08:50,303  00:00:03,693
                            00:08:50,303  00:09:05,042  00:00:14,739
                            00:09:05,042  00:09:08,757  00:00:03,715
                            00:09:08,757  00:09:13,970  00:00:05,213
                            00:09:13,970  00:09:20,951  00:00:06,981
                            00:09:20,951  00:09:26,706  00:00:05,755
                            00:09:26,706  00:09:30,073  00:00:03,367
                            00:09:30,073  00:09:32,877  00:00:02,804
                            00:09:32,877  00:09:34,717  00:00:01,840
                            00:09:34,717  00:09:42,101  00:00:07,384
                            00:09:42,101  00:09:48,115  00:00:06,014
                            00:09:48,928  00:09:53,223  00:00:04,296
                            00:09:53,424  00:09:53,887  00:00:00,464
                            00:09:53,887  00:09:56,497  00:00:02,610
                            00:09:56,497  00:10:11,944  00:00:15,447
                            00:10:12,659  00:10:15,427  00:00:02,769
                            00:10:15,427  00:10:20,182  00:00:04,754
                            00:10:20,246  00:10:23,874  00:00:03,628
                            00:10:24,083  00:10:29,447  00:00:05,364
                            00:10:30,265  00:10:33,951  00:00:03,686
                            00:10:33,951  00:10:36,314  00:00:02,363
                            00:10:36,894  00:10:38,009  00:00:01,115
                            00:10:38,711  00:10:43,634  00:00:04,923
                            00:10:43,721  00:10:48,144  00:00:04,423
                            00:10:48,144  00:10:51,604  00:00:03,460
                            00:10:53,845  00:11:00,010  00:00:06,165
                            00:11:00,175  00:11:03,536  00:00:03,361
                            00:11:03,536  00:11:10,668  00:00:07,131
                            00:11:10,668  00:11:12,766  00:00:02,099
                            00:11:12,766  00:11:17,390  00:00:04,624
                            00:11:17,590  00:11:23,119  00:00:05,529
                            00:11:23,119  00:11:25,993  00:00:02,873
                            00:11:26,219  00:11:30,477  00:00:04,258
                            00:11:30,669  00:11:33,055  00:00:02,386
                            00:11:33,055  00:11:34,513  00:00:01,459
                            00:11:34,513  00:11:39,640  00:00:05,127
                            00:11:39,640  00:11:45,654  00:00:06,014
                            00:11:45,654  00:11:49,045  00:00:03,390
                            00:11:49,323  00:12:00,004  00:00:10,681
                            00:12:00,271  00:12:08,387  00:00:08,115
                            00:12:08,491  00:12:14,598  00:00:06,107
                            00:12:14,598  00:12:18,209  00:00:03,611
                            00:12:18,569  00:12:20,571  00:00:02,003
                            00:12:20,571  00:12:24,419  00:00:03,847
                            00:12:24,419  00:12:28,164  00:00:03,746
                            00:12:28,164  00:12:33,395  00:00:05,230
                            00:12:33,673  00:12:36,111  00:00:02,438
                            00:12:36,111  00:12:38,155  00:00:02,043
                            00:12:38,817  00:12:42,880  00:00:04,063
                            00:12:42,880  00:12:54,774  00:00:11,894
                            00:12:54,774  00:12:58,623  00:00:03,849
                            00:12:59,006  00:13:02,663  00:00:03,657
                            00:13:02,663  00:13:07,453  00:00:04,789
                            00:13:07,679  00:13:09,560  00:00:01,881
                            00:13:09,560  00:13:14,331  00:00:04,772
                            00:13:14,331  00:13:29,570  00:00:15,238
                            00:13:29,570  00:13:35,943  00:00:06,374
                            00:13:35,943  00:13:39,722  00:00:03,779
                            00:13:39,722  00:13:42,300  00:00:02,577
                            00:13:42,300  00:13:44,494  00:00:02,194
                            00:13:44,657  00:13:48,545  00:00:03,889
                            00:13:48,545  00:13:52,151  00:00:03,606
                            00:13:53,097  00:14:00,414  00:00:07,316
                            00:14:00,414  00:14:02,838  00:00:02,424
                            00:14:02,838  00:14:06,884  00:00:04,046
                            00:14:06,884  00:14:09,021  00:00:02,137
                            00:14:09,021  00:14:12,236  00:00:03,215
                            00:14:13,551  00:14:15,005  00:00:01,454
                            00:14:15,005  00:14:22,415  00:00:07,410
                            00:14:22,415  00:14:29,155  00:00:06,740
                            00:14:29,155  00:14:32,882  00:00:03,727
                            00:14:32,995  00:14:36,600  00:00:03,605
                            00:14:37,087  00:14:38,829  00:00:01,741
